id,course,chapter,section,problem_type,question,options,answer,analysis_steps,knowledge_points,formula,difficulty,source_file,source_page,remark
Q-0467,远洋运输业务,第6章,1.1 船舶运输成本的基本概念及构成,综合题,某业务资料同时涉及运输成本和固定成本，处理时应首先关注什么？,,应先核对运输成本的适用条件，再结合固定成本判断责任、费用或单证处理要求。,先判断运输成本是否适用|再依据固定成本核对责任或流程|最后形成业务结论,运输成本|固定成本|业务处理,,困难,远洋运输业务+第2版.docx,147,
Q-0468,远洋运输业务,第6章,1.1 船舶运输成本的基本概念及构成,计算题,某船固定成本为20万元，变动成本为30万元，船舶运输总成本为多少？,,50万元,运输总成本=固定成本+变动成本|20+30=50（万元）,船舶运输成本|成本构成,运输总成本 = 固定成本 + 变动成本,简单,远洋运输业务+第2版.docx,147,
Q-0469,远洋运输业务,第6章,1.1 船舶运输成本的基本概念及构成,简答题,在业务处理中如何正确把握运输成本？,,应结合定义、适用范围、责任划分及单证要求综合把握运输成本。,明确运输成本的定义|核对其适用范围|结合责任和单证要求进行判断,运输成本|业务处理,,中等,远洋运输业务+第2版.docx,147,
Q-0470,远洋运输业务,第6章,1.1 船舶运输成本的基本概念及构成,选择题,下列哪项最能体现“1.1 船舶运输成本的基本概念及构成”的实务要求？,A.按照运输成本与固定成本核对业务条件|B.只看货物颜色|C.忽略合同约定|D.不审任何单据,A,本节强调根据运输成本和固定成本进行业务核对|其余做法违背实务要求,运输成本|固定成本|实务要求,,中等,远洋运输业务+第2版.docx,147,
Q-0471,远洋运输业务,第6章,1.1 船舶运输成本的基本概念及构成,综合题,如果运输成本与合同或单证约定不一致，应如何处理？,,应及时核对差异原因，必要时更正、补充确认或重新签发，避免责任不清。,先发现差异|再确认原因|最后采取更正或重新确认措施,运输成本|单证管理|合同管理,,困难,远洋运输业务+第2版.docx,147,
Q-0472,远洋运输业务,第6章,1.1 船舶运输成本的基本概念及构成,计算题,某船固定成本为20万元，变动成本为30万元，船舶运输总成本为多少？,,50万元,运输总成本=固定成本+变动成本|20+30=50（万元）,船舶运输成本|成本构成,运输总成本 = 固定成本 + 变动成本,简单,远洋运输业务+第2版.docx,147,
Q-0473,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,判断题,港口费用属于《远洋运输业务》中“2.1 港口费用的基本概念及构成”需要掌握的核心内容。,,正确,港口费用是本节的核心关键词之一|理解港口费用有助于掌握本节业务规则,港口费用|2.1 港口费用的基本概念及构成,,简单,远洋运输业务+第2版.docx,149,
Q-0474,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,选择题,在“2.1 港口费用的基本概念及构成”中，下列哪项与港口费用最直接相关？,A.引航费|B.城市公交票价|C.旅客值机|D.航空餐食,A,港口费用与引航费共同构成本节的核心知识链|其余选项与远洋运输业务无直接对应关系,港口费用|引航费,,简单,远洋运输业务+第2版.docx,149,
Q-0475,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,判断题,港口费用只适用于国内公路客运，与“2.1 港口费用的基本概念及构成”无关。,,错误,港口费用属于远洋运输业务或国际贸易相关知识|并非国内公路客运概念,港口费用|远洋运输业务,,简单,远洋运输业务+第2版.docx,149,
Q-0476,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,简答题,简述“2.1 港口费用的基本概念及构成”中港口费用的基本含义。,,港口费用是本节的核心概念，应从定义、适用对象和业务作用三个方面加以说明。,先说明港口费用的定义|再说明其适用对象|最后说明其在业务中的作用,港口费用|概念理解,,中等,远洋运输业务+第2版.docx,149,
Q-0477,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,计算题,某港口作业中引航费2万元、拖轮费3万元、装卸费5万元，港口费用合计为多少？,,10万元,港口费用=引航费+拖轮费+装卸费|2+3+5=10（万元）,港口费用|费用构成,港口费用 = 引航费 + 拖轮费 + 装卸费,简单,远洋运输业务+第2版.docx,149,
Q-0478,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,判断题,港口费用包括港务费、引航费、拖轮费和装卸费等。,,正确,港口费用包括港务费、引航费、拖轮费和装卸费等|这是本节对应的基本规则或定义,港口费用|引航费,,中等,远洋运输业务+第2版.docx,149,
Q-0479,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,简答题,说明港口费用与引航费在“2.1 港口费用的基本概念及构成”中的关系。,,港口费用与引航费共同构成本节的重要知识点，前者侧重概念或规则，后者侧重适用或衔接。,先界定港口费用|再说明引航费|最后说明二者在业务处理中的联系,港口费用|引航费,,中等,远洋运输业务+第2版.docx,149,
Q-0480,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,选择题,下列哪项不属于“2.1 港口费用的基本概念及构成”的常见关注点？,A.港口费用|B.引航费|C.拖轮费|D.旅客安检通道,D,港口费用、引航费、拖轮费均与本节相关|旅客安检通道不属于本节远洋运输知识,港口费用|引航费|拖轮费,,简单,远洋运输业务+第2版.docx,149,
Q-0481,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,综合题,某业务资料同时涉及港口费用和引航费，处理时应首先关注什么？,,应先核对港口费用的适用条件，再结合引航费判断责任、费用或单证处理要求。,先判断港口费用是否适用|再依据引航费核对责任或流程|最后形成业务结论,港口费用|引航费|业务处理,,困难,远洋运输业务+第2版.docx,149,
Q-0482,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,计算题,某港口作业中引航费2万元、拖轮费3万元、装卸费5万元，港口费用合计为多少？,,10万元,港口费用=引航费+拖轮费+装卸费|2+3+5=10（万元）,港口费用|费用构成,港口费用 = 引航费 + 拖轮费 + 装卸费,简单,远洋运输业务+第2版.docx,149,
Q-0483,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,简答题,在业务处理中如何正确把握港口费用？,,应结合定义、适用范围、责任划分及单证要求综合把握港口费用。,明确港口费用的定义|核对其适用范围|结合责任和单证要求进行判断,港口费用|业务处理,,中等,远洋运输业务+第2版.docx,149,
Q-0484,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,选择题,下列哪项最能体现“2.1 港口费用的基本概念及构成”的实务要求？,A.按照港口费用与引航费核对业务条件|B.只看货物颜色|C.忽略合同约定|D.不审任何单据,A,本节强调根据港口费用和引航费进行业务核对|其余做法违背实务要求,港口费用|引航费|实务要求,,中等,远洋运输业务+第2版.docx,149,
Q-0485,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,综合题,如果港口费用与合同或单证约定不一致，应如何处理？,,应及时核对差异原因，必要时更正、补充确认或重新签发，避免责任不清。,先发现差异|再确认原因|最后采取更正或重新确认措施,港口费用|单证管理|合同管理,,困难,远洋运输业务+第2版.docx,149,
Q-0486,远洋运输业务,第6章,2.1 港口费用的基本概念及构成,计算题,某港口作业中引航费2万元、拖轮费3万元、装卸费5万元，港口费用合计为多少？,,10万元,港口费用=引航费+拖轮费+装卸费|2+3+5=10（万元）,港口费用|费用构成,港口费用 = 引航费 + 拖轮费 + 装卸费,简单,远洋运输业务+第2版.docx,149,
Q-0487,远洋运输业务,第6章,2.2 控制港口费用的主要措施,判断题,费用控制属于《远洋运输业务》中“2.2 控制港口费用的主要措施”需要掌握的核心内容。,,正确,费用控制是本节的核心关键词之一|理解费用控制有助于掌握本节业务规则,费用控制|2.2 控制港口费用的主要措施,,简单,远洋运输业务+第2版.docx,152,
Q-0488,远洋运输业务,第6章,2.2 控制港口费用的主要措施,选择题,在“2.2 控制港口费用的主要措施”中，下列哪项与费用控制最直接相关？,A.合理配载|B.城市公交票价|C.旅客值机|D.航空餐食,A,费用控制与合理配载共同构成本节的核心知识链|其余选项与远洋运输业务无直接对应关系,费用控制|合理配载,,简单,远洋运输业务+第2版.docx,152,
Q-0489,远洋运输业务,第6章,2.2 控制港口费用的主要措施,判断题,费用控制只适用于国内公路客运，与“2.2 控制港口费用的主要措施”无关。,,错误,费用控制属于远洋运输业务或国际贸易相关知识|并非国内公路客运概念,费用控制|远洋运输业务,,简单,远洋运输业务+第2版.docx,152,
Q-0490,远洋运输业务,第6章,2.2 控制港口费用的主要措施,简答题,简述“2.2 控制港口费用的主要措施”中费用控制的基本含义。,,费用控制是本节的核心概念，应从定义、适用对象和业务作用三个方面加以说明。,先说明费用控制的定义|再说明其适用对象|最后说明其在业务中的作用,费用控制|概念理解,,中等,远洋运输业务+第2版.docx,152,
Q-0491,远洋运输业务,第6章,2.2 控制港口费用的主要措施,计算题,某船优化靠泊计划后减少等待1天，日港口占泊及相关费用为1.5万元，可节约多少费用？,,1.5万元,节约费用=减少等待天数×日费用|1×1.5=1.5（万元）,费用控制|港口费用,节约费用 = 减少等待天数 × 日费用,简单,远洋运输业务+第2版.docx,152,
Q-0492,远洋运输业务,第6章,2.2 控制港口费用的主要措施,判断题,控制港口费用应从优化计划、减少滞期和提高效率入手。,,正确,控制港口费用应从优化计划、减少滞期和提高效率入手|这是本节对应的基本规则或定义,费用控制|合理配载,,中等,远洋运输业务+第2版.docx,152,
Q-0493,远洋运输业务,第6章,2.2 控制港口费用的主要措施,简答题,说明费用控制与合理配载在“2.2 控制港口费用的主要措施”中的关系。,,费用控制与合理配载共同构成本节的重要知识点，前者侧重概念或规则，后者侧重适用或衔接。,先界定费用控制|再说明合理配载|最后说明二者在业务处理中的联系,费用控制|合理配载,,中等,远洋运输业务+第2版.docx,152,
Q-0494,远洋运输业务,第6章,2.2 控制港口费用的主要措施,选择题,下列哪项不属于“2.2 控制港口费用的主要措施”的常见关注点？,A.费用控制|B.合理配载|C.减少滞期|D.旅客安检通道,D,费用控制、合理配载、减少滞期均与本节相关|旅客安检通道不属于本节远洋运输知识,费用控制|合理配载|减少滞期,,简单,远洋运输业务+第2版.docx,152,
